Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type;Media URLs;;;
1529057438476951552;"Dr @Glencox will be sharing valuable insights into #opentextbook authorship, quality assurance and publishing: social justice models of participatory design, engagement, co-creation and partnership at the @OpenEdGobal conference at 2pm today!
#oeglobal22 #oeglobal #openeducation https://t.co/ZzCZ6ycymV";CILT at UCT;CILT_UCT;2022-05-24T11:11:16.000Z;Tue May 24 11:11:16 +0000 2022;7;2;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;4;1;photo;https://pbs.twimg.com/media/FThMCgLWIAAY_gV.jpg;;;
1529054541248856064;Strong case @PerrineCoet for #PLA (Prior Learning Assessment) when a student from Djibouti keeps getting asked for original credentials, costly certified copies. @Univ_Lille white paper in French, German, and English @BCDiploma. #OpenBadges https://t.co/mpcuk1qc9Y #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:59:45.000Z;Tue May 24 10:59:45 +0000 2022;2;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://www.bcdiploma.com/fr/blog/verifiable-credentials-uses-cases ;3;3;;;;;
1529053806474174465;RT @DrSianProctor : About to give my keynote at #OEGlobal22 in #Nantes, France. Before going to space, I was the director of the open education resources program @mcccd. #OERinSpace is extremely important if we truly want to create a #JEDIspace for all of humanity. @cccoer #supportOER https://t.co/xrNGUgn3oG;Michèle Drechsler;mdrechsler;2022-05-24T10:56:50.000Z;Tue May 24 10:56:50 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;5;2;photo;https://pbs.twimg.com/media/FTbPBffXwAAJ_3k.jpg;;;
1529053730703826944;RT @PerrineCoet : #OEGlobal22 le plan stratégique qui va changer l'éducation ouverte (traduction en français sur le site open education global) et la massifier https://t.co/p6mXeXj1h5;Michèle Drechsler;mdrechsler;2022-05-24T10:56:32.000Z;Tue May 24 10:56:32 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FTgrawvWQAAkXV7.jpg;;;
1529053607013896193;"RT @framaka : - Les maths pour tous
- Les maths par tous
- Les maths libres
Intervention d'Olivier Jaccomard, président de @sesamath à #OEGlobal22 https://t.co/yrQ9tcXmJT";Michèle Drechsler;mdrechsler;2022-05-24T10:56:03.000Z;Tue May 24 10:56:03 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;1;photo;https://pbs.twimg.com/media/FTg3VDGXEAY8jWT.jpg;;;
1529053534347481089;RT @moodler : Paul Hodgson our Product Manager for https://t.co/H7UuI3xASY is giving everyone an update on our team’s work around our open source solution for managing large quantities of OER  #OEGlobal22 #Moodle https://t.co/mteyTQ3uOJ;Michèle Drechsler;mdrechsler;2022-05-24T10:55:45.000Z;Tue May 24 10:55:45 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;http://Moodle.Net ;2;0;photo;https://pbs.twimg.com/media/FTg91woUcAAIQVr.jpg;;;
1529053338716848128;In 2018, @PerrineCoet brought diploma blockchain usecase @Education_Gouv and got insight from #DigitalCredentials. @BCdiploma? https://t.co/09XwECmgTf #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:54:59.000Z;Tue May 24 10:54:59 +0000 2022;1;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://digitalcredentials.mit.edu ;2;3;;;;;
1529052994087657473;"RT @NantesUniv : Le congrès Open Education Global #OEGlobal22 débute aujourd'hui à Nantes ! Carine Bernault, présidente #NantesUniv ouvre ces 3 jours d'événement autour de l'éducation ouverte et des ressources éducatives libres. 

➡️ https://t.co/9IXdtUFRpq https://t.co/t7mz9SlUSs";Michèle Drechsler;mdrechsler;2022-05-24T10:53:36.000Z;Tue May 24 10:53:36 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://u-news.univ-nantes.fr/open-education-global-les-ressources-educatives-libres-a-lhonneur-a-nantes-en-mai-2022-2 ;2;0;photo;https://pbs.twimg.com/media/FTbpf46WUAELXyO.jpg;;;
1529052550175006722;Finding records in #HigherEd, validating #assessments and #credentials. @PerrineCoet talks up #OpenRecognition and #BadgeChain. Appropriate blockchain outside currency and PoW. Workgroup finds solution through European partnership. /cc @WeAreOpenCoop @OpenRecognition  #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:51:51.000Z;Tue May 24 10:51:51 +0000 2022;2;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;6;3;;;;;
1529052341491712000;RT @PerrineCoet : Si vous voulez contribuer à la constitution dune bibliothèque mondiale de ressources éducatives libres, voici l'invitation ! #OEGlobal22 https://t.co/jlxdjh45eF;PERLOT Olivier;PERLOTOlivier;2022-05-24T10:51:01.000Z;Tue May 24 10:51:01 +0000 2022;0;0;fr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FTg91CgWYAET6rk.jpg;;;
1529051840473595904;Describing ledgers, @PerrineCoet goes back to Sumerians. We often think of literacy for narratives. Writing was designed to gain consensus on data authentification. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:49:01.000Z;Tue May 24 10:49:01 +0000 2022;1;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;1;;;;;
1529051422557347840;RT @moodler : Paul Hodgson our Product Manager for https://t.co/H7UuI3xASY is giving everyone an update on our team’s work around our open source solution for managing large quantities of OER  #OEGlobal22 #Moodle https://t.co/mteyTQ3uOJ;Véronique Bournaveas;Vroniqu06964477;2022-05-24T10:47:22.000Z;Tue May 24 10:47:22 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;http://Moodle.Net ;2;0;photo;https://pbs.twimg.com/media/FTg91woUcAAIQVr.jpg;;;
1529050541501779970;RT @unatdaly : #OEGlobal22 MoodleNet is looking for developers, users, and funders to continue developing this federated, quality reviewed #OER repository completely integrated into the Moodle LMS family. @moodler https://t.co/JE6P8f8lba;🎓 Martin Dougiamas;moodler;2022-05-24T10:43:52.000Z;Tue May 24 10:43:52 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;2;1;photo;https://pbs.twimg.com/media/FTg-RXcWAAAjS_r.jpg;;;
1529050265395118080;Acknowledging limits of these immersive tools @n_dupain. “These won’t revolutionize the planet.” (Though it’s an “anthropological revolution”.) #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:42:46.000Z;Tue May 24 10:42:46 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;1;;;;;
1529049929611726848;RT @unatdaly : #OEGlobal22 The basics of getting with Athbasca Professor Rory McGreal, IRRODL journal editor, UNESCO chair.  Results are at the heart of a good paper but your data needs to support learning. https://t.co/M7a7cTqZ0x;Alexandre Enkerli;enkerli;2022-05-24T10:41:26.000Z;Tue May 24 10:41:26 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FThGGHjXwAUqsdh.jpg;;;
1529049573028765696;Agreement @n_dupain about the VR/MR/AR/XR potential beyond what’s known. Refers to some studies on #PedagogicalEfficacy from immersive technologies. Need to blend these new tools to integrate them in other contexts, especially for learners with difficulties. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:40:01.000Z;Tue May 24 10:40:01 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;2;1;;;;;
1529049392245878785;#OEGlobal22 The basics of getting with Athbasca Professor Rory McGreal, IRRODL journal editor, UNESCO chair.  Results are at the heart of a good paper but your data needs to support learning. https://t.co/M7a7cTqZ0x;Una T. Daly;unatdaly;2022-05-24T10:39:18.000Z;Tue May 24 10:39:18 +0000 2022;0;1;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;0;photo;https://pbs.twimg.com/media/FThGGHjXwAUqsdh.jpg;;;
1529048980222529536;"So there’s an English-speaking community @educatorsvr? Multilingualism matters.
@n_dupain taking a question @moodler, about replicating (our perceived) reality. #OEGlobal22";Alexandre Enkerli;enkerli;2022-05-24T10:37:39.000Z;Tue May 24 10:37:39 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;3;;;;;
1529048799171289094;"RT @LeLibreEdu : Ouverture de l'Open Education Global Conference #OEGlobal22.
@Edu_Num  présente avec interventions de @PhilippeAjuelos et @framaka 24 mai à 11h.
Cet événement international a lieu pour la 1ère fois en France à @NantesUniv organisé par @Chaire_RELIA.
#GTNum
https://t.co/L3giNOiTHz https://t.co/VvhgD9U4FH";Sagout;Sagout1;2022-05-24T10:36:56.000Z;Tue May 24 10:36:56 +0000 2022;0;0;fr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;https://www.oeglobal.org/ ;2;5;photo;https://pbs.twimg.com/media/FTc3jauXsAEIwBh.png;;;
1529048641498931200;"RT @framaka : - Les maths pour tous
- Les maths par tous
- Les maths libres
Intervention d'Olivier Jaccomard, président de @sesamath à #OEGlobal22 https://t.co/yrQ9tcXmJT";Gaby Wald;gaby_wald;2022-05-24T10:36:19.000Z;Tue May 24 10:36:19 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;1;photo;https://pbs.twimg.com/media/FTg3VDGXEAY8jWT.jpg;;;
1529048115516518405;Yes! #a11y lipservice @n_dupain. Let’s make sure the technologies we appropriate create fewer divides, not more. Also talking about #PrivacyByDesign (including biometric data). #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:34:13.000Z;Tue May 24 10:34:13 +0000 2022;1;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;3;1;;;;;
1529047486005923846;Since I don’t see in 3D, VR isn’t immersive, in my personal experience. Surely, @n_dupain cares about #a11y and #UDL. No need to be sightcentric. #Immersion and #Presence rely on multiple senses. Hence XR (including AR, MR, etc.). #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:31:43.000Z;Tue May 24 10:31:43 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;5;1;;;;;
1529047043729199104;RT @PerrineCoet : Si vous voulez contribuer à la constitution dune bibliothèque mondiale de ressources éducatives libres, voici l'invitation ! #OEGlobal22 https://t.co/jlxdjh45eF;Sagout;Sagout1;2022-05-24T10:29:58.000Z;Tue May 24 10:29:58 +0000 2022;0;0;fr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FTg91CgWYAET6rk.jpg;;;
1529046840301199360;Wonder if other #OEGlobal22 participants have the same visceral reaction to commercial promos in this context. Feels so jarring!;Alexandre Enkerli;enkerli;2022-05-24T10:29:09.000Z;Tue May 24 10:29:09 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;0;;;;;
1529046479691821056;"Might end up chatting @N_Dupain about that “Anthropological Revolution”. Our #anthro perspective spans the history of humankind. 
That empathy side of #XR reminds me of famed work @StanfordVR, over the years. #OEGlobal22";Alexandre Enkerli;enkerli;2022-05-24T10:27:43.000Z;Tue May 24 10:27:43 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;3;2;;;;;
1529045997032284162;"RT @BeckPitt : Calling all #GO_GN'ers at #OEGlobal22! We'll be taking a group photo at 13.40 today - come say hello &amp; join us then in the registration area, window side! #thankyou @GOGN_OER #OEGlobal";Martin Weller;mweller;2022-05-24T10:25:48.000Z;Tue May 24 10:25:48 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;4;1;;;;;
1529045664532930561;"RT @ginofransman : We are curating #OER in the performing arts for an #OpenTextbook. If you know of any, or can point to some at #OEGlobal22, do reach out and share with @Nicki_nickiann and I please.💃🕺
Multimedia content gets a gold star, as we make a course too!
#OpenEdInfluencers @MandelaUni";nicki;Nicki_nickiann;2022-05-24T10:24:29.000Z;Tue May 24 10:24:29 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;4;2;;;;;
1529045394810109952;RT @karencang : Exec @OpenEdGlobal director @PGStacey calling for bold vision, imagination and a need to focus on the large scale systemic changes needed to address the problems on a global scale that #OpenEducation can play a larger role in addressing. ❤️❤️ #OEGlobal22 #notjusttextbooks;Dr. Constance Blomgren;DocBlom;2022-05-24T10:23:25.000Z;Tue May 24 10:23:25 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;3;2;;;;;
1529045213423054851;RT @PerrineCoet : Si vous voulez contribuer à la constitution dune bibliothèque mondiale de ressources éducatives libres, voici l'invitation ! #OEGlobal22 https://t.co/jlxdjh45eF;Lilia Cheniti;LiliaCheniti;2022-05-24T10:22:41.000Z;Tue May 24 10:22:41 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FTg91CgWYAET6rk.jpg;;;
1529045161388515328;"RT @KPUopen : The 2nd required course in the Professional Program in Open Education, #OER and #OEP, developed by @karencang, delves into central components of open education, such as #OER and open pedagogy.#OEGlobal22
✅Asynchronous
✅Online
➡️Register now for Oct 2022:https://t.co/JH4JSMrW1Y https://t.co/2qiTI7dAts";Dr. Constance Blomgren;DocBlom;2022-05-24T10:22:29.000Z;Tue May 24 10:22:29 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;http://www.kpu.ca/ppoe ;4;1;photo;https://pbs.twimg.com/media/FTJl6MQVsAAF9G5.png;;;
1529044979821289472;RT @riehphy : Grateful to learn about this #OER repository of research #OEGlobal22. Bookmarking this for sabbatical research planning https://t.co/w5kDqK6tWk #openeducation https://t.co/R4fRYdI96m;Alexandre Enkerli;enkerli;2022-05-24T10:21:46.000Z;Tue May 24 10:21:46 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://www.oerknowledgecloud.org/ ;3;0;animated_gif;https://video.twimg.com/tweet_video/FThB6IrXEAAYJcU.mp4;;;
1529044760790458369;Just before the pandemic, my @Eductive_fr colleague visited #i2l @n_dupain. Nice to connect that with #OpenEducation. https://t.co/40WbRNhFjM #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:20:53.000Z;Tue May 24 10:20:53 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://eductive.ca/ressource/blogue-de-veille/visite-au-i2l-et-decouverte-dune-plateforme-de-communication-virtuelle-prometteuse-pour-lenseignement-a-distance/ ;3;2;;;;;
1529044549372416001;Grateful to learn about this #OER repository of research #OEGlobal22. Bookmarking this for sabbatical research planning https://t.co/w5kDqK6tWk #openeducation https://t.co/R4fRYdI96m;SeltzOER Librarian;riehphy;2022-05-24T10:20:03.000Z;Tue May 24 10:20:03 +0000 2022;6;1;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://www.oerknowledgecloud.org/ ;3;0;animated_gif;https://video.twimg.com/tweet_video/FThB6IrXEAAYJcU.mp4;;;
1529044463703801856;RT @enkerli : With the educational “metaverse”, @PerrineCoet reminds us that it gets into deeper immersion than good ol’ #SecondLife. #OpenSource solution @N_Dupain, with acknowledge of key role played @moodle. #OEGlobal22;sciBot 💻;sciBot6;2022-05-24T10:19:43.000Z;Tue May 24 10:19:43 +0000 2022;0;0;en;"<a href=""https://twitter.com/sciBot6"" rel=""nofollow"">SCI Bot</a>";Retweet;;3;3;;;;;
1529043838496559104;When @N_Dupain was an early Internet user, at the end of last century, France was probably in its Minitel phase. For Francophone netizens, at the time, the Hexagon was a rare meeting. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:17:14.000Z;Tue May 24 10:17:14 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;1;;;;;
1529043381237731329;RT @enkerli : With the educational “metaverse”, @PerrineCoet reminds us that it gets into deeper immersion than good ol’ #SecondLife. #OpenSource solution @N_Dupain, with acknowledge of key role played @moodle. #OEGlobal22;OpenSource Orgs;opensource_orgs;2022-05-24T10:15:24.000Z;Tue May 24 10:15:24 +0000 2022;0;0;en;"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">opensource_orgs</a>";Retweet;;3;3;;;;;
1529043359519625216;With the educational “metaverse”, @PerrineCoet reminds us that it gets into deeper immersion than good ol’ #SecondLife. #OpenSource solution @N_Dupain, with acknowledge of key role played @moodle. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:15:19.000Z;Tue May 24 10:15:19 +0000 2022;1;2;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;3;3;;;;;
1529043331283570689;RT @moodler : If you are serious about Open, look into https://t.co/MIG7pcJcsX for your messaging and get rid of MS Teams, Slack etc .  #Moodle is going all-in on #Matrix!  #OEGlobal22;Nicolas Martignoni;nmartignoni;2022-05-24T10:15:13.000Z;Tue May 24 10:15:13 +0000 2022;0;0;en;"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";Retweet;http://matrix.org ;3;0;;;;;
1529043046679072768;"RT @KPUopen : One of two required courses in KPU's new Professional Program in Open Education is Theory and Philosophy of Open Education. Developed by @MWeller, it provides a broad overview of open education. #OEGlobal22
✅Asynchronous
✅Online
➡️Register for Sept 2022:https://t.co/JH4JSMakDo https://t.co/MldhGRuDXd";Dr. Constance Blomgren;DocBlom;2022-05-24T10:14:05.000Z;Tue May 24 10:14:05 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;http://www.kpu.ca/ppoe ;1;1;photo;https://pbs.twimg.com/media/FTJld0fUcAcy5ny.png;;;
1529042748191477761;Came for two talks @PerrineCoet, caught the last bits @Moodler assisted by Hodgson. Surprising that the schedule got shifted that much, in this room. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:12:54.000Z;Tue May 24 10:12:54 +0000 2022;1;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;2;;;;;
1529042590334652418;"RT @esile2 : Marianne Dubé de la fabrique des REL présente à #OEGlobal22 interviendra également au webinaire sur les REL  organisé par @ADBU_Officiel le 14 juin prochain. Inscriptions ici 👇
https://t.co/RtfXtiuSpg";Alexandre Enkerli;enkerli;2022-05-24T10:12:16.000Z;Tue May 24 10:12:16 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://adbu.fr/jnfenligne ;1;1;;;;;
1529042429218807811;RT @moodler : Paul Hodgson our Product Manager for https://t.co/H7UuI3xASY is giving everyone an update on our team’s work around our open source solution for managing large quantities of OER  #OEGlobal22 #Moodle https://t.co/mteyTQ3uOJ;Dr. Constance Blomgren;DocBlom;2022-05-24T10:11:38.000Z;Tue May 24 10:11:38 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;http://Moodle.Net ;2;0;photo;https://pbs.twimg.com/media/FTg91woUcAAIQVr.jpg;;;
1529042393072377856;"RT @OERcamp : 🇺🇳🇫🇷 Das #OERcamp-Team ist in Nantes bei der #OEglobal22. 
🔥Um 14.40 Uhr ist unsere Session ""Community-based Capacity Building ‚ Learning from 10 years of OERcamps"" – und die gibt es auch im Livestream! 
👉https://t.co/YoL1SXbYEs #OERde";www.was-ist-oer.de;Was_ist_OER;2022-05-24T10:11:29.000Z;Tue May 24 10:11:29 +0000 2022;0;0;de;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://connect.oeglobal.org/t/community-based-capacity-building-learning-from-10-years-of-oercamps/3818 ;3;0;;;;;
1529042229217705984;RT @unatdaly : #OEGlobal22 MoodleNet is looking for developers, users, and funders to continue developing this federated, quality reviewed #OER repository completely integrated into the Moodle LMS family. @moodler https://t.co/JE6P8f8lba;Dr. Constance Blomgren;DocBlom;2022-05-24T10:10:50.000Z;Tue May 24 10:10:50 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;1;photo;https://pbs.twimg.com/media/FTg-RXcWAAAjS_r.jpg;;;
1529041989362192386;Sounds like #WHEC2022 was indeed prelude to #OEGlobal22 @Moodler. Establishing popularity @Moodle, global. Because, Open Source Project. https://t.co/KPMyMSyjra https://t.co/wW6w8mcgK5;Alexandre Enkerli;enkerli;2022-05-24T10:09:53.000Z;Tue May 24 10:09:53 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://www.unesco.org/en/education/higher-education/2022-world-conference https://twitter.com/sushumnarao/status/1529038970075717633 ;2;2;;;;;
1529041697015054336;"RT @framaka : - Les maths pour tous
- Les maths par tous
- Les maths libres
Intervention d'Olivier Jaccomard, président de @sesamath à #OEGlobal22 https://t.co/yrQ9tcXmJT";Perrine de Coëtlogon;PerrineCoet;2022-05-24T10:08:43.000Z;Tue May 24 10:08:43 +0000 2022;0;0;fr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;1;photo;https://pbs.twimg.com/media/FTg3VDGXEAY8jWT.jpg;;;
1529041656619597825;"RT @LeLibreEdu : Ouverture de l'Open Education Global Conference #OEGlobal22.
@Edu_Num  présente avec interventions de @PhilippeAjuelos et @framaka 24 mai à 11h.
Cet événement international a lieu pour la 1ère fois en France à @NantesUniv organisé par @Chaire_RELIA.
#GTNum
https://t.co/L3giNOiTHz https://t.co/VvhgD9U4FH";DLIS;carnetdlis;2022-05-24T10:08:33.000Z;Tue May 24 10:08:33 +0000 2022;0;0;fr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;https://www.oeglobal.org/ ;2;5;photo;https://pbs.twimg.com/media/FTc3jauXsAEIwBh.png;;;
1529041574948216834;RT @PerrineCoet : Si vous voulez contribuer à la constitution dune bibliothèque mondiale de ressources éducatives libres, voici l'invitation ! #OEGlobal22 https://t.co/jlxdjh45eF;Alexandre Enkerli;enkerli;2022-05-24T10:08:14.000Z;Tue May 24 10:08:14 +0000 2022;0;0;fr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;1;0;photo;https://pbs.twimg.com/media/FTg91CgWYAET6rk.jpg;;;
1529041504316047365;RT @unatdaly : #OEGlobal22 MoodleNet is looking for developers, users, and funders to continue developing this federated, quality reviewed #OER repository completely integrated into the Moodle LMS family. @moodler https://t.co/JE6P8f8lba;Alexandre Enkerli;enkerli;2022-05-24T10:07:57.000Z;Tue May 24 10:07:57 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;;2;1;photo;https://pbs.twimg.com/media/FTg-RXcWAAAjS_r.jpg;;;
1529041265379131392;Noticing @Moodler’s role as a prompter (souffleur) @MoodleNet. #GhadaElKhayat asking how #OERwiki can contribute and integrate with Moodle (now, finally, with improved UX). #OEGlobal22 https://t.co/cyUBrJlq26;Alexandre Enkerli;enkerli;2022-05-24T10:07:00.000Z;Tue May 24 10:07:00 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;http://ictlearn.org/oerwiki/ ;3;2;;;;;
1529041021337747456;#OEGlobal22 MoodleNet is looking for developers, users, and funders to continue developing this federated, quality reviewed #OER repository completely integrated into the Moodle LMS family. @moodler https://t.co/JE6P8f8lba;Una T. Daly;unatdaly;2022-05-24T10:06:02.000Z;Tue May 24 10:06:02 +0000 2022;8;6;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;2;1;photo;https://pbs.twimg.com/media/FTg-RXcWAAAjS_r.jpg;;;
1529040585172074497;"Marianne Dubé de la fabrique des REL présente à #OEGlobal22 interviendra également au webinaire sur les REL  organisé par @ADBU_Officiel le 14 juin prochain. Inscriptions ici 👇
https://t.co/RtfXtiuSpg";Elise Nelson;esile2;2022-05-24T10:04:18.000Z;Tue May 24 10:04:18 +0000 2022;4;1;fr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://adbu.fr/jnfenligne ;1;1;;;;;
1529040106325168129;RT @karencang : The Future is Open. @pgstacey Executive Director of @OpenEdGlobal emphasizes the 3 main axes of the OEGlobal strategic plan: Field building, Knowledge Exchange and Value Co-creation.  #OEGlobal22;Florence Devouard;Anthere;2022-05-24T10:02:24.000Z;Tue May 24 10:02:24 +0000 2022;0;0;en;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";Retweet;;1;2;;;;;
1529040080739766272;Paul Hodgson our Product Manager for https://t.co/H7UuI3xASY is giving everyone an update on our team’s work around our open source solution for managing large quantities of OER  #OEGlobal22 #Moodle https://t.co/mteyTQ3uOJ;🎓 Martin Dougiamas;moodler;2022-05-24T10:02:18.000Z;Tue May 24 10:02:18 +0000 2022;16;6;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;http://Moodle.Net ;2;0;photo;https://pbs.twimg.com/media/FTg91woUcAAIQVr.jpg;;;
1529040061588709377;Si vous voulez contribuer à la constitution dune bibliothèque mondiale de ressources éducatives libres, voici l'invitation ! #OEGlobal22 https://t.co/jlxdjh45eF;Perrine de Coëtlogon;PerrineCoet;2022-05-24T10:02:13.000Z;Tue May 24 10:02:13 +0000 2022;20;10;fr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo;https://pbs.twimg.com/media/FTg91CgWYAET6rk.jpg;;;
1529039538772922370;We may empathize with publishers, struggling with their model as incumbents… We can still call them out about our need for #OpenInnovation, especially in #OpenEducation, based on #OERs or, better yet, #OpenPedagogy. #OEGlobal22;Alexandre Enkerli;enkerli;2022-05-24T10:00:08.000Z;Tue May 24 10:00:08 +0000 2022;1;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;5;0;;;;;
